Date,AAPL,VZ,V,UNH,TRV,PG,NKE,MSFT,MRK,MMM,MCD,KO,JPM,JNJ,INTC,IBM,HON,HD,GS,DIS,CVX,CSCO,CRM,CAT,BA,AXP,AMGN,WBA,WMT
2021-07-16,-0.014175794532257036,-0.0015927417389723665,-0.0017315885615800436,-0.0008334508189748113,0.005192622847217532,0.009654033407758876,-0.011445028648140714,-0.0009968757499078961,0.0015391914593932364,-0.01602178568760483,-0.009032529697113538,-0.0007089117998850516,-0.02310005450905492,-0.0016048863903876305,-0.015165525872857306,-0.011097389092817512,-0.01070949300552032,-0.003632046332670169,-0.023167207775753422,-0.026634471858101628,-0.02681246830459003,0.0009315619691693439,0.003571318913285408,-0.016501681440427265,-0.022793218380782968,-0.016566885403832537,0.0053782526977876385,-0.004985291930699382,-0.0007062233934735876
2021-07-19,-0.027283337435591033,-0.011042134242107433,-0.03156662860723892,-0.025678463354721286,-0.033352665662100066,-0.0004981834667893638,-0.012464048416395172,-0.013410880626672618,-0.01251058494044613,-0.009120125782066658,-0.02366436891030603,-0.01195064892683182,-0.03305972119869131,-0.007283923650591297,-0.006021375831814775,-0.00708028842375132,-0.042890022168196464,-0.008338260906782503,-0.028020454564366963,-0.03611362015085218,-0.027342767353813097,-0.011989655939406452,-0.0036975950020544596,-0.018345556587729312,-0.050631206223117155,-0.04327345624420973,-0.004972947994627142,-0.009607050811555313,-0.0023339818673084136
2021-07-20,0.025642372997806435,-0.004666982073635402,0.009480446930108207,0.009513055089242876,-0.0011243573368361272,-0.005354706908495637,0.011775602302644869,0.008304447844500918,-0.011486997932187671,0.016366789814035856,0.021617632075486632,0.0017927597058874493,0.01847145387446027,0.009363851866872773,0.010921197195338721,0.014754369235258722,0.03997682666890709,0.020118004134305676,0.027910949864402054,0.021733787038822876,0.005922613404705506,0.009752522651439522,0.010719013734919602,0.02374560813151961,0.04791782141545421,0.03654536729008168,0.0006482911802099798,0.01047571098385853,0.004521508687554156
2021-07-21,-0.005144854755426901,0.006635020298305932,0.003947630143456282,0.004035988707965738,0.004951765642927914,-0.0035138509587108804,0.008353591285906015,0.007418826032216984,0.0028839839190950975,-0.0002489813340598156,0.007060832724958354,0.012813828542455587,0.020822381280346865,0.006155000688036818,0.01776297402501993,0.009457058227038058,0.009490703849374968,0.0030993542064321395,0.02367827843354981,0.0007917622282757675,0.033514689957222774,0.005583439854307857,0.008295016643057098,0.013231902870572135,0.024518499686834352,0.021326003663276253,-0.00829707919627387,0.013156792632080356,-0.004946160932571533
2021-07-22,0.00958258608636831,0.0,0.001968113324781582,0.002721359527846888,-0.02723819853549856,-0.003838944199439267,0.016012133147200194,0.016704235488905136,0.0018310766165336781,-0.008503464900502229,0.01154661825774075,-0.0014156374277410828,-0.012706299960522138,0.002886777497750191,-0.004813346458116441,-0.004184224680682263,0.003831456601933591,0.0009188461211430772,-0.002117302507596709,-0.009999483839311133,-0.010068566658283888,0.012174967313976635,0.025164965771104057,-0.00747805607552925,-0.00753255952209491,-0.00937674478859534,-0.0004492815330704728,-0.0038642876022929565,0.0007078393105770957
2021-07-23,0.011917867686704997,-0.0012518371615361742,0.01979123083957667,0.004631393443124189,0.000744113511316696,0.014338086458187013,0.016240808462633222,0.012261169217121377,0.013111176020832201,0.0071078402840718076,0.017815032234397312,0.009517191683243897,-0.001923084897462964,0.010591926119423369,-0.05434508291021162,0.004467300963089977,-0.014803642459876904,0.018742056699495142,0.003588991071854874,0.005750546746516456,0.00040465168749243224,0.01257201230210218,-0.00012083370353105748,0.0017673504535285752,0.002938627111528658,0.013253053727975408,0.012102720820079191,0.0008597920765389559,0.008177843713703399
2021-07-26,0.0028902650919506814,-0.001791201577165845,0.004927204473550958,-0.010009349533119188,0.006404121267355425,0.0034990220380092065,-0.0076632377824815455,-0.00214301646463993,-0.0038764822301625102,0.005868243429770008,0.004189391280224754,0.0008766201758471652,0.006682238687857562,0.0004656805553996584,0.024416330376885873,0.010066476454260011,-0.00030524088449266327,-0.004999951081596023,0.004933497159501279,0.014653136773789354,0.0209207183311993,0.004335969677549894,-0.0026217374641319393,0.007133432444659333,0.0193581909755284,-0.0032967654511131127,-0.01071453920058132,0.015355512661395057,0.0014033298080960313
2021-07-27,-0.01501237583954515,0.0075014463084130305,0.00271358196680732,0.0037653225996823305,0.003755735367402832,0.004055278228065585,-0.003154761363876706,-0.008721273870006806,0.007866563922416938,-0.005968058771470878,0.009667088738994158,0.0034990283659773335,-0.0013196106650578952,0.004585928522379923,-0.021025832111357622,-0.00014007962593132173,0.004830133920591339,-0.01190704021755892,-0.0028238576796076474,0.004242941242381152,-0.00337386439730757,-0.0034311182430556346,-0.016656578578225195,-0.005369124428924993,-0.01597821080663924,0.0019100779051660051,-0.0016334685750129436,-0.009142175168872273,6.997135260890346e-05
2021-07-28,-0.012271180774151649,-0.00857775458029182,-0.016028589810725313,-0.01438881846713953,-0.01728568979204782,-0.01494975868827199,0.005393560992190164,-0.001117368667216039,0.006146638984698237,-0.010984297393263792,-0.018725206324142603,-0.0091229223089843,0.0016491619350716509,-0.0027839641888324535,-0.0020706689938844373,-0.006888796366542365,0.0005641402880168988,-0.00533100419570445,-0.0016285954583516535,-0.0022308647828538294,0.005649571677650612,-0.009268582311277404,0.0018463180656910876,0.007310069963913661,0.04098935693978548,-0.017028695863863717,-0.0017589747354433765,0.006174970196018508,-0.004074542513081516
2021-07-29,0.004542153490118784,0.004655358571698985,0.003960669106861704,0.007086789586417642,0.013932934426488155,0.00517529315098618,0.009204308711263867,0.0009777251828754407,-0.01803464869592037,-0.0005551457714610125,0.009222045218393999,0.005448602984406275,0.008533270691254301,0.0,0.01180125739919804,0.0011280125090507318,0.010315847541348773,0.005850414170189427,0.008832355782928462,-0.004196397118456822,0.013644339396325379,0.005462604278764685,0.00032781382369637845,0.005282955194125033,0.00025905681065692334,0.01128748198834514,-0.007355505290967321,-0.001487133115923343,0.0012664396018233002
2021-07-30,0.0015093368838482299,-0.0035790502998201234,-0.006190431496308314,0.0003397049924984111,0.00026884850805461403,0.019524329025408724,0.0031091140727692087,-0.005565154907286843,-0.0007803624794173857,-0.0011611760373755322,-0.005382913322785935,-0.00035053212668525134,-0.008005939044386267,0.00011634026072489866,0.00037232230245534757,-0.006857797259245266,0.0038999418394033273,0.0023184934117159725,-0.007097028894844776,-0.013150296808769507,-0.007437264425530174,0.005432780978205832,-0.008683720930740305,-0.027713938625427793,-0.022484670130042763,-0.008292401126062733,-0.0038017533618938826,0.0023357032809031455,0.002176969674999168
2021-08-02,-0.0023337077671910194,-0.00035864072385724175,-0.027193829800775296,0.00809381718923631,0.0002012679890057737,-0.002463856551897315,0.007375242101187295,-0.00031602326534453055,-0.009016772306299832,-0.002124098718950221,-0.010811693902590562,-0.002633697906629525,-0.004027134165201572,0.00040638383783165547,-0.000744859384703459,0.003257909688654979,-0.0058771398081949025,-0.0029599666908097415,0.008790789156029566,-0.002673729219831575,-0.0017694176402341293,0.0014438286611659786,-0.004432543475186946,-0.007720141488254498,-0.0050462654544801986,-0.007416167092684786,-0.0072714913132064865,-0.006809971305260792,-0.00231764290454569
2021-08-03,0.012565195179655824,-0.0005381269391500014,-0.011281997490379354,0.015117306455650254,0.00962126838003251,0.014484505977063826,0.01458946236431737,0.00804303111965686,0.003014704310480319,0.01761421746505217,-0.013206408678522448,0.0007029315479862211,0.011313639189358637,0.012231059798101926,0.007054052014020594,0.018565070967606637,0.0009889853265347092,0.014321278114203037,0.005721397216802365,-0.01469009888530742,0.009499192163773606,0.01432420502463234,0.0011203730269382583,0.016148775771945206,0.01650456697525911,-0.001359744956130791,0.017732608108079265,0.013995037894335486,0.011187299940697394
2021-08-04,-0.0027863335863923025,-0.006480743806631746,-0.001773166866636483,-0.0008536725481713725,-0.005801762302838954,-0.010615580019648466,0.003963358644352155,-0.0021268318251111058,-0.01224567649252556,-0.017563731453032472,-0.008987333492559488,-0.014511092187415656,-0.01085057813491195,-0.005923714600513924,-0.002964136343540492,-0.009134295564686954,-0.013239975156187562,-0.004922477805831572,-0.006594516872369541,-0.002372913423063749,-0.022672159074893828,-0.010005473840060574,0.01252846911463877,-0.01927322275248931,-0.010796170203650967,-0.005814350735278824,-0.06679169669068005,-0.020206954477930895,-0.00683725855010006
2021-08-05,0.0007484356265512337,-0.0012649584945985594,0.014846991250088554,-0.024859210551751377,0.007064389334903739,0.0004916213111951532,0.01122183682775225,0.010450810039587713,0.0014561056961860037,0.0013661090016204385,0.006748162347061149,0.007104977640672179,0.012549623927252505,0.0019016473780624622,0.006291729353441581,6.997565109366266e-05,0.0012624378993510864,0.00844112108942159,0.016899646442401196,0.023649101123615502,0.009229365281704921,0.0012562087498190274,0.025833706550677307,0.012970552759616881,0.014499662687029614,0.009298671285496512,0.024574010973786926,0.008345013042451312,0.01838206382430646
2021-08-06,-0.00477862143331379,-0.001447650650801332,0.004941610723595559,0.009512201832896578,0.014766237079900804,-0.007678520589400884,-0.006058059851285572,-0.0002072089292035128,-0.0019862031775778207,0.0016669532737822112,-0.0006771651703272078,0.0024748281877401464,0.028007744962035563,-0.0033447598467176384,0.0005566729609625004,0.00920311619542077,-0.0008704452697641181,-0.00986506018478716,0.03475244637458036,0.0023739450171037712,0.0070873236285123485,-0.0030534621961749333,0.00011971976333661909,0.005583003713408906,0.006026854485141375,0.010146946072855623,-0.016547106836761447,0.00361582739407872,-0.0017887249069610915
2021-08-09,-0.00034222810237696935,-0.0018127060306177276,-0.0058162533601196515,-0.010290807979627559,0.0035925668536507453,0.005430029716642567,-0.005978580788128592,-0.003911642286027584,-0.0015921964398726304,-0.003539384070545739,-0.00670993474553542,0.00017655971792304644,-0.0010799645582635201,0.003459996109436601,0.002408049222939255,-0.008459480121401287,-0.006333229087323056,-0.003279764499955804,0.004988833934782865,-0.0023173878113532213,-0.016815491370709177,-0.002160991102019718,-0.005080881504546629,0.002588454287076296,0.004055236053583055,-0.0033904135973766556,-0.009868301450992968,0.007192755203299774,0.0024073247267431437
2021-08-10,-0.003359603352005648,0.006510042202188127,-0.00807423886253853,0.0022124739384257715,0.005526857880027957,0.0006330392113743106,0.002906582767717798,-0.006576590191807092,-0.0017272945283927604,0.009176236775674234,-0.00525494917435611,0.002644305346741489,0.012192459482300144,0.0003454439405699377,-0.0020372314133994276,0.0009198974401661298,0.01586615959004286,0.008239582726903186,0.020029087609538494,0.0019786099621163364,0.018089820871515623,0.0025207870980284383,-0.024072148750056057,0.02449538318729678,0.014998655204786143,-0.007582322347298901,0.0003072303897959509,0.020653769630426668,0.021070507468902117
2021-08-11,0.0017840974493269325,0.001620853325985614,-0.012723966387943935,-0.009859625728571023,0.01282094511783787,0.002456998883791889,-0.005821638391862286,0.001779043228496472,0.00026585705296468097,0.011576450585049212,0.008955320272424103,-0.0012331628455105987,0.011859655827974783,0.0001725846509311012,0.003701009700031885,0.005290791055315247,0.009869946018098347,0.01651552286947255,0.0144066780633653,0.005743843943129969,0.007514707503834961,0.004485373063938187,-0.004571015493025086,0.03484165290704555,0.01561252357605734,0.006937954172586002,0.0007454220036361536,0.026287761986254793,0.008905518548070677
2021-08-12,0.020560510064571814,0.001258967416243285,-0.01264658709943095,-0.004375202142244794,0.0017910434902121796,0.002311222840346577,-0.003685055683710638,0.009917499688202745,0.010975420348429613,-0.0006947581099732356,0.004743498990171593,0.0019372265835239401,0.00390169688927926,0.008022868440497736,-0.011144376739155108,0.00659180646656259,-0.005632036586476617,-0.008882177626967455,0.0026781716328574475,0.006715549235702523,-0.0020439008979587776,0.00944329111979734,0.02490601206843057,-0.006426997382756172,-0.005485025673663674,-0.012677273741703654,8.760559040652834e-05,-0.008077549971923802,-0.002679952296420458
2021-08-13,0.0014094919142032983,0.004125181905738431,0.003703327066035585,0.009097437625908459,-0.0011509876623482487,0.004815253173402889,0.006134327482152852,0.010435215917789158,0.008902745883004722,-0.004228928728459472,0.009043391917237987,0.006837989416984596,-0.011250562612589091,0.005975259750951339,-0.0009341957758362364,0.0007687933342123186,-0.0007764797863669878,-0.008116146111607292,-0.010220705342245985,0.009934363519247171,-0.00664700326209936,0.0014179446444713235,0.01268143082745846,-0.007611374229968703,-0.015741633309947812,-0.014584856449092975,0.006683752974458619,-0.0006083952274034368,0.0031481854456313226
2021-08-16,0.01345685792230291,0.0019668320953210947,0.011581029345587615,0.018237736945623362,0.009107071229691309,0.006937596888710979,0.0038948542210757485,0.0059578653273675624,0.015648592459870554,0.00863755495472219,0.008962341403999244,0.00435872315605106,-0.0065850552959848645,0.008980802152535263,-0.0003740139013138611,0.0028591928111401177,0.008507146494405692,0.011195023321577603,-0.005933155392280137,-0.011050480349395191,-0.010252511251205578,-0.00337054092641607,-0.009425745303158336,-0.003942430137725243,-0.023301058967929986,-0.0019890530603400547,0.013726081408011355,-0.003048051836989359,0.008125859986058826
2021-08-17,-0.006172984161883308,0.0035663611942186417,-0.0035327041537395183,0.010894266401411048,0.007326703777970753,0.0016579562843655013,-0.00991211286054762,-0.005172897686988592,0.011482773262816862,-0.013785812359388035,-0.0028676143884330822,-0.003485612838696698,-0.01215423819643116,0.009123773038334181,-0.014695122525459946,-0.008181526420773386,-0.009845600746689331,-0.04361771904548372,-0.008311706095507876,-0.01837082275999148,-0.0018843569160189389,-0.004808923889950176,-0.008907902448203686,-0.019808230914216525,-0.030316079662118467,-0.006658548904283852,0.0005624012737856562,0.0,-0.0003316337006651777
2021-08-18,-0.025831791108077422,-0.01271839408624285,-0.012442219582457947,-0.01063056819297444,-0.001133320389443971,-0.010965369630896754,-0.010899507936212314,-0.006137935478809116,-0.013280820768897254,-0.015351462208168272,-0.009198110552987184,-0.013710856724756944,-0.009149259969585129,-0.012785476432092727,-0.009534696868030497,-0.020930876471215856,-0.01317774086593545,0.00249115194836241,-0.015352903245113849,-0.006218443264063841,-0.02743818232887135,-0.015473412019854799,0.016981181899331992,-0.017153445200651655,-0.014596157832580758,-0.015423537695690426,-0.019038300936213805,-0.002444994727697837,-0.010673924766021746
2021-08-19,0.0023203295626137523,-0.0018045288774349408,-0.000259027320485503,0.02501285038400174,0.004776839741717341,0.01172442183159362,-0.019258730044519678,0.020562272020632478,0.0085759898076926,-0.005869223979540036,-0.003576670081841129,0.006351460634225732,-0.008391063439650338,0.007758071514550277,0.004778750896943914,-0.010450838879343097,-0.0030253000437677514,0.0041895992068625345,-0.013201221354950655,-0.00856354823614957,-0.025238164295472834,0.03772015845611,0.007337105123874906,-0.02587885838092287,-0.03173100555792971,-0.019305712901249838,-0.010859263687839526,-0.02064756542788414,0.0067510230755479395
2021-08-20,0.010105528135996935,0.0027054222301576775,-0.0009074585056359719,0.004244401977688593,0.008491688392764062,0.0006895178893405957,0.013198078517593095,0.025253815474891656,0.0028001341580951955,0.0014430354293009278,0.005297294752672164,-0.0038766324464856315,0.002847838016217667,0.004860273168738494,-0.008233728228619012,0.007866366140342364,-0.00013189052522442064,0.019444228850164037,0.005826991789784226,0.010735787261928384,0.0001059024370038355,0.016452045161772906,0.012018987908152062,0.002393878620205252,0.00240093566662463,0.004517247337079037,-0.0038399211125662537,0.015649888893637703,0.008887242374988077
2021-08-23,0.010204812237633384,-0.0018028266033307293,0.011944348168322003,-0.010174722202757223,-0.0058616125884329235,-0.005113196724231063,0.011437091159581787,0.000952326089835448,-0.0038203118881177064,0.0026747376323300884,0.004893802209894108,-0.003537326150043358,0.012716311981556224,-0.0043259893361940315,0.02318621840809419,0.0036593992982306917,0.006173365770851096,-0.004566350669310633,0.013997326239083336,0.014400206622635126,0.02544244061293652,0.005481378496512602,0.016994444357199268,0.020286530234260806,0.031154860096810583,0.0043721482016695875,0.009395156322918072,0.004338132987747781,-0.0066248906494573686
2021-08-24,-0.0006013784508234082,-0.007425460755176345,0.00042709180808884627,-0.004594974517299669,0.00461727822078527,-0.008138517648520045,0.0015306218516413252,-0.006685714378877881,-0.008455997346153156,0.00035942877219063605,-0.005145473193180488,-0.007647953977172814,0.006170879399331193,-0.012578090233229328,0.010837264557134988,0.001574384590208539,0.00578818319788804,-0.008703253598991772,0.017555725966490524,0.004548894753170503,0.011409747383017164,0.0132361091379588,-0.0033064944718469613,0.0163615309367304,0.009209959351160184,0.004663549917873012,-0.005599753923094116,-0.003510381964935392,-0.01035579372373712
2021-08-25,-0.00845687100749049,-0.0014554409223263686,-0.007069084242729088,-0.008705511515076337,0.012004253562988777,-0.0035683933019909873,-0.000823967444598367,-0.0020175210726094944,-0.008398663616164995,-0.0021075870478524912,0.0016762997768472977,0.0010707951148664753,0.020403216982726388,-0.006635728665690613,0.0,0.00014311059814445696,0.0009543897748522885,-0.003144258901538834,0.011099260011879863,-0.0008969318537112916,0.006824775774274241,0.0005055520494245533,0.004572455831380008,0.010155654146051142,-0.0018080459846096665,0.030425881576783068,-0.012512350459656126,0.006392391371440144,0.00040292545908195035
2021-08-26,-0.005542359377858841,-0.0060257240264624925,-0.008939508038534744,-0.006909015486941549,-0.01618370811708461,-0.0017539114856863782,-0.017342145941036623,-0.009715707997726543,-0.006508616246838627,0.005030144209287706,-0.007902860871087552,-0.009497576353006252,0.005144565341617088,-0.005352191976349072,-0.012717655075551353,-0.007751970746759904,0.0009532743900086277,-0.007437752887269787,-0.001720159243232356,-0.009862846733183732,-0.013181646636863067,-0.0025305238094600123,0.026257570302464745,-0.016526077546331924,-0.02070788594601239,-0.0040400148751295875,-0.0005416202603960576,-0.016789764228633892,-0.010866978395726349
2021-08-27,0.007158661150585218,0.003108778810399306,0.009369511864019749,0.004571723875923501,0.01316533007525057,-0.0007724190180657006,0.005595048071055254,0.002104129955076647,-0.003532412854554284,-0.0013833801905617144,0.002234235614272456,0.001978765467137883,0.008004992293773255,-0.0021372503772840437,0.01420305478125889,0.004529392075835416,0.001125401800518483,0.00589271452259165,0.017498417256929293,0.020073574846538628,0.014500420437945359,-0.0030450646817669863,-0.004716320122609942,0.007498767985682679,0.02396007374714438,0.018794030606199427,0.005897636473970899,0.013289331348007105,-0.005648711245272995
2021-08-30,0.029963867366443485,0.0,-0.006294280994930668,-0.0010993301172874104,-0.016483974148618425,0.004346953805135188,0.0026816605633429498,0.012829367966036674,0.002617772037458564,0.00572566020290985,-0.003754837943086066,0.009478746013781266,-0.016136909547763718,0.004212561238448773,0.0009274907705022084,-0.0031612996424357468,0.003153361604688475,0.011437969709039281,-0.014617004321282715,-0.0008886131001195032,-0.002537706347424137,0.0018620311196271594,-0.005870186409278186,-0.00650515559926702,-0.018616392096865924,-0.026375186581085428,0.006041495799652083,0.003089408087267286,0.008021140900376774
2021-08-31,-0.008460310613697543,0.0041905718259383825,-0.009254209987275393,-0.004864854941953093,0.0016922301929548835,-0.0037849827752232845,-0.019774182652012928,-0.0056483423972406846,-0.002749059167288431,-0.007316248832493484,0.009137951646915578,0.0023113126626679225,-0.0030587209595810904,-0.003056653654448007,0.0022222491103742964,0.009810044571933768,0.00017246069898608859,-0.002816733521000255,0.004629644532760134,0.007307424726175779,-0.016602140485888792,-0.0018620311196272184,0.0011315171639285002,-0.0027467938962139962,0.008418003422403042,0.010296404775064915,0.006226989946785803,0.042670966296800956,0.002704489217615781
2021-09-01,0.00446846128755186,-0.0010915806074420474,0.004442174819600153,0.002591338170189827,-0.002696238008153744,0.01013174117934391,-0.0010931424862595245,-0.00016588353072909828,-0.001442842490616135,-0.006697852144196499,0.002901540100283176,0.006725509968286437,-0.001439006201593161,0.003517085868452231,-0.007240420591867764,-0.007438211566196091,-0.00913989744194513,-0.0027461048038558344,0.00036267408792189226,0.011952511849820824,-0.011014304421709736,0.00033868522176742677,0.011432191570008613,-0.013896048817438975,-0.006306884843265387,-0.009201058093763943,-0.00971314796082407,-0.009105447565086563,-0.0021629634638356747
2021-09-02,0.007447190168936638,0.0063505168120530035,-0.026151657293737657,0.015123916435980118,0.004322651888566691,0.0007645381784209157,-0.005423109417547047,-0.0022554576506436364,0.012263833535522722,0.0074678186471231,0.007196400699764134,0.001410290341034463,0.004622478691608992,0.006825936260866573,0.0011172938919324488,0.005084100421502378,0.005078502558133152,0.012588777240116396,0.002028594006622593,-0.008868482789338656,0.0206812040821106,0.008265197922789938,-0.015663224867404152,0.018202316569066415,0.012347835358457114,-0.014640930440968012,0.011617925307589446,0.02919765561060909,0.005264168687071833
2021-09-03,0.004221363481026406,0.002528775435822608,0.004139988689271776,-0.0020080220928256585,-0.005013442403745471,0.000694387076985417,-0.0023243149646781152,-3.304901400729469e-05,0.0018137594705711299,-0.0025687507530751928,-0.004386935185228245,-0.0007048608683983183,-0.006063457811343229,0.000628628063536054,-0.004102962864440043,-0.0030760969039047123,-0.011364645604541413,0.007901784459727947,-0.007725784801721828,-0.0047401323881026605,-0.002254214314341819,-0.001849508226411826,0.011031088209515068,-0.006680256505991656,-0.012118616019273543,-0.01711557779439486,0.0018127604856716885,-0.009508066209744825,0.004633796754492076
2021-09-07,0.015370694866793523,-0.01106572789356558,0.005139809897347626,-0.0038384158009061756,-0.008644483933286888,-0.0037557201129819564,-0.003988522418080341,-0.0031930880600828716,-0.016706268978763015,-0.0463805397656375,-0.011073502515610878,-0.01886177511765042,-0.0017571655966901638,-0.01566142503724036,0.0026129853111516517,-0.010949497061784998,-0.024065442454454602,-0.004216602431308561,-0.0024099143084978436,0.01828482743363294,-0.0044204201089406165,-0.009129276888257775,-0.007026255941596951,-0.01022460642031819,-0.01817765942804673,0.002632871696747147,-0.02247077699271027,-0.005670199102698013,-0.013355027316654838
