#,Symbol
1,UNH
2,MSFT
3,GS
4,HD
5,AMGN
6,MCD
7,CAT
8,V
9,CRM
10,BA
11,HON
12,AAPL
13,TRV
14,WMT
15,CVX
16,PG
17,JNJ
18,IBM
19,AXP
20,JPM
21,MRK
22,NKE
23,MMM
24,DIS
25,KO
26,CSCO
27,DOW
28,VZ
29,INTC
30,WBA
